"customer_id","is_churn","city","age","gender","registration_method","registration_date","plan_list_price","avg_amount_paid","auto_renew","times_under_paid","num_transactions","num_payment_methods","common_payment_method"
"KssqHnjx0JoUuaChStTFaNiBs7KdVIfNl113NEaxNJU=",0,6,39,"female",7,"2016-07-21",99,99,"YES",0,8,1,41
"i7LONtWB+Q6KTJpD8ROaj8h7nPsDhVkXLqgKVY/My9k=",0,1,NA,"",7,"2012-11-25",118.148148148148,118.148148148148,"YES",0,27,1,41
"8Z3Vd1PuPUJoGpTriadmDcp6xRFe/g0lMFjOaRuLt3A=",0,1,NA,"",7,"2015-10-17",107.333333333333,82.5,"YES",2,12,1,41
"gD3MzirsOck6Jxh1th84tSkU3r6nQPBhXhpDyP1DzFA=",0,13,30,"male",9,"2007-08-15",143.269230769231,149,"YES",0,26,1,37
"tWwzw2ziX3y1+ytjI0F2jXQ2yA+X7CuOdGK0haixK+4=",0,1,NA,"",7,"2016-01-16",99,99,"YES",0,14,1,41
"KlSdIxJQ+M9PuU552P4iVSlU44dle2OoYP4xeoPvtrY=",0,4,17,"male",7,"2016-11-19",99,99,"YES",0,4,1,41
"opEVpHNIsml5iD3AhajXA2xP8n//y9ANpoU6OaamSp8=",0,1,NA,"",7,"2013-07-04",99,99,"YES",0,15,1,41
"FB4e/dvobp6/eLOWsHDE79G1q+z+6iNK4ysCLwcsa9Y=",0,13,36,"male",9,"2009-11-30",143.269230769231,149,"YES",0,26,1,37
"Kr066Pj0ZXSjob/p7nqN3McfCZA3W+MQpFRY0zbP/Tg=",0,1,NA,"",7,"2013-12-05",131.178571428571,136.5,"YES",0,28,1,41
"ibQklDXihsXvGAiyv3ul77VvlR3D/r+Y48GB1iSm0QY=",0,1,NA,"",7,"2015-11-07",99,99,"YES",0,16,1,41
"SPLXcB/rnuDpypq1eWBZOGx6Om17M5oQYcBDjZhWVDQ=",0,1,NA,"",7,"2016-07-07",99,99,"YES",0,8,1,41
"2vZ8KXtuCfnPbDxCaD/YCI3o3s1GoA8wIq46qInGLTI=",0,15,22,"female",3,"2014-05-21",984,984,"YES",0,2,2,22
"3KHwb3UwWsVilHscRwRrr3/8y9NyUMbGcOOWQ/m9UC0=",0,15,35,"male",9,"2009-06-17",141.157894736842,149,"YES",0,19,1,39
"sGia9+lc7BGBxiETs45uO7C2W6DBbYEGIqMErYVqSWc=",0,1,NA,"",7,"2016-12-18",99,99,"YES",0,3,1,41
"KBHjo3kVR3JqAfABAarx4RCukvx/TIeWuMDCTq7ZKGU=",0,1,NA,"",7,"2015-07-11",99,99,"YES",0,20,1,41
"W9QDPFIytOe8kw8+v61G6+GnvhhvgH3gPbFE12CoDEs=",0,13,48,"female",7,"2011-01-24",143.269230769231,149,"YES",0,26,1,41
"P64MKG3s8DV43w3gTxIq1pxm+LvlNspay5fOaGoariM=",1,13,22,"male",7,"2013-05-10",149.52,155.48,"YES",0,25,3,41
"38zlTu/ULD5A/RL0Tt/BA3xGwTCGxNmX/pcSagtIqW0=",0,1,NA,"",7,"2011-02-02",143.269230769231,138.615384615385,"YES",8,26,1,41
"pYUoow8XFD+zmym6wUL7mAMqn6AfUXukI8L5d499LBY=",0,1,NA,"",7,"2013-09-15",99,99,"YES",0,9,1,41
"diOfJg7B9ymvJgtD5A6dC+b/5/XQxSgl9KZ5xme9LPM=",0,1,NA,"",7,"2012-11-02",125.178571428571,140.428571428571,"YES",0,28,1,41
"jt44be6zT8nABfr9ihJ9045a2hYXFOWPT978z+LIcxI=",0,1,NA,"",7,"2014-03-18",119.04,125,"YES",0,25,1,41
"Er2KjRluQzz8YFE2dIAyRUb3tSv/yxYue2lTV0FB5Y4=",0,1,NA,"",7,"2013-12-10",126.814814814815,127.888888888889,"YES",4,27,1,41
"kqiGhyCNXEOappvvIQk5FTl3Tl9YrhOQeRZjS6G1lB8=",0,1,NA,"",7,"2016-01-02",99,99,"YES",0,14,1,41
"IYnqFysJJtw4JdjcJCJ/MFmnVMYtpsA9VwoPNtE0/2o=",0,13,34,"female",9,"2008-10-27",141.157894736842,149,"YES",0,19,1,39
"83tcQhpwB8Z8U3a7iFg1mzGns5v98uXL/Hry15+lOXI=",0,22,26,"female",9,"2008-05-12",149,149,"YES",0,27,2,37
"BdEp85WPHSLVD8qKPCvhW1KpduLOODLs+zGsQnUQCyk=",0,14,41,"male",7,"2010-08-11",139.777777777778,144.185185185185,"YES",1,27,1,41
"MouYByCLo//gw0/QzR+zs6/Htyp7wjNakhcql9Zz8Cc=",0,15,20,"female",9,"2011-04-26",149,149,"NO",0,10,1,38
"/f6c+X/mIgPoA2gIbp+9pTXJKgczIKhS73va2mc1tII=",0,13,46,"male",7,"2011-04-28",124.038461538462,129,"YES",0,26,1,41
"vB80hf98CHSgxDF9UJPHKiLs3g0Gu2lSR5D4SmgS408=",0,4,NA,"",3,"2012-12-22",150.148148148148,150.148148148148,"YES",0,27,2,40
"41DMrCMmMV+LzHBHL7zwfCCCm6XuppZ2xbCx0aBjOOI=",0,1,NA,"",7,"2015-11-27",104.555555555556,88,"YES",2,18,1,41
"4GKOC7a9RRSa5/fqj+V5JzfO91ObNRMVN3NkcHdKmJA=",0,1,NA,"",7,"2016-07-01",99,99,"YES",0,8,1,41
"IY/3QikvlxBcuM6wOZPgGWStKyzkvvYkymlCY3zRP5o=",0,1,NA,"",7,"2014-08-29",142.791666666667,140.25,"YES",6,24,1,41
"0en+oh4oLj7fNxifri4zy84bOqtfsRwRF+zIRa+tX5M=",0,1,NA,"",7,"2014-11-08",133.481481481481,129,"YES",8,27,1,41
"xYKrx8ifC60wsDm33dyB6+u4Xd1n7sTZtq9kseh3tsU=",0,14,36,"male",9,"2005-11-11",143.04,149,"YES",0,25,2,37
"uCsyAbCVKhLHQIOFm+i0VtsaxeP77W5ILgQSXrZ5sMA=",0,13,46,"female",9,"2008-03-19",141.157894736842,149,"YES",0,19,1,39
"BgXvWcjb/TOSbJeJV3mEC4xefZYZeMZpGEMKxMMQMEA=",0,13,32,"female",9,"2007-04-07",141.157894736842,149,"YES",0,19,1,39
"73rwZnn4wiBFzq80FySZoIJMNYYIjw4X+V8l3J5/8W4=",0,1,NA,"",7,"2013-08-06",143.269230769231,149,"YES",0,26,1,41
"Kd/opt2kb4ru8zOOl2RsmUIaflW6jimijH7lmpst5m4=",0,1,NA,"",7,"2015-05-12",121.958333333333,128.166666666667,"YES",0,24,1,41
"Hp4h21okWGRsFkV4YZQc4MWM0ri5oUV9tGBhgfdVkP0=",0,1,NA,"",7,"2016-08-04",99,99,"YES",0,7,1,41
"kIQmq7pWK+8L4nXFCHSwokShjkdnViJQVuvlxFzXSpQ=",0,1,NA,"",7,"2015-10-09",99,99,"YES",0,17,1,41
"FRqmTDgCXUf1hITxkcNx6DLfEmn6DV3IaPXCNsJpigA=",0,1,NA,"",7,"2015-02-03",143.04,149,"YES",0,25,1,41
"rSp5xAbMfv3fY9pa21geuKW2RMahK4APg/nlTdmTzBI=",0,15,27,"male",9,"2010-11-15",141.157894736842,149,"YES",0,19,1,39
"uQjAvNfcamcz8bOT7VDf5L38OXTDWErct9eSE7ACq8I=",0,1,NA,"",7,"2013-07-07",99,99,"YES",0,14,1,41
"zj6xUfeCsx5WcTtGM0NHCj18fesahRJCg/EPsW0hCtc=",0,1,NA,"",7,"2016-10-08",99,99,"YES",0,5,1,41
"UjW+IWwzyodXWn2dvCG78AXsPMQGQIWJjIRokWmM1AI=",0,6,20,"male",4,"2017-02-21",149,149,"YES",0,2,1,33
"TIv2f2Z5TJJvE0f5Y6e1LXjeTiUuabUUWDb9oSeASOs=",0,1,NA,"",7,"2016-07-23",99,99,"YES",0,8,1,41
"pk1BoMczgf6GZ2KaLT5r2A4nkkRrpKPH+CL4SFxBIhc=",0,1,NA,"",7,"2015-09-02",99,99,"YES",0,18,1,41
"Cswv/rK5jkjcgYWChkzd65VPxguMDLz0K68DbUY5JS0=",0,13,38,"female",4,"2015-11-21",149,149,"YES",0,17,1,34
"IpW0n7QyYSIi3pUh9ICgnC915zU0pZ9vuquTVbaubxY=",0,13,32,"female",9,"2010-12-30",141.157894736842,149,"YES",0,19,1,39
"bczrP1WjgXhgyBsSwiORYVF3cYtf0AKRTZEvrMg4ri0=",0,4,47,"male",3,"2012-01-25",140.722222222222,149,"YES",0,18,1,39
"YQtk0rRRXXE7XjfwdHY9yydN1yGVWRwfcQi0icdOMlw=",0,13,32,"male",7,"2010-12-08",124.038461538462,129,"YES",0,26,1,41
"m5YWR43ibHQlcJgJYJY9/FKCkxbj6T7F3BzMG2Fpu9Y=",0,11,30,"male",3,"2013-03-25",143.269230769231,149,"YES",0,26,1,37
"1DGhzTGMkwRDB5kLu1H0orxJsqQucocDwu8b+J743GM=",0,1,NA,"",7,"2015-09-07",99,99,"YES",0,18,1,41
"o9e5kuwLXed+HY9m1UeWHLBX0YpIUu8s2ZLGMvL7c7w=",0,1,NA,"",7,"2016-01-27",99,99,"YES",0,14,1,41
"LUgoLterfXRKefqgghms5NbcIGYvsVkzN/Q4YPz40Ds=",0,1,NA,"",7,"2015-12-21",99,99,"YES",0,15,1,41
"58HHyY403oQ+4bKAC1wkMVlpS8OGA/snkxPJv0m3cTU=",0,6,21,"female",9,"2014-03-27",141.157894736842,149,"YES",0,19,1,39
"t6cgNVJQrRTELCcw+p4kbEBcDGD+69xRQFEmP8M60ng=",0,13,NA,"",9,"2015-08-29",111.75,111.75,"YES",0,4,2,39
"WUElruad9Uv3gJHFXcMIHD+12J7sQVOUes+bK+K8R3E=",0,1,NA,"",7,"2013-01-12",116.392857142857,116.392857142857,"YES",0,28,1,41
"m+w5V5YNyEeH4thkoPvl061qN+4Hzf92LNyiFTx1rTI=",0,1,NA,"",7,"2011-01-08",111.535714285714,116.857142857143,"YES",0,28,1,41
"IwfEN8Jn8NhNaKYtHyraOUSrIVQuWyyQI9+2DpMbVD0=",0,1,NA,"",7,"2014-05-26",144.555555555556,144.555555555556,"YES",0,27,1,41
"OFZsrrH/9csUcUZ0rL2LNrE96xuM2mA4aKckep2m/2g=",0,1,NA,"",4,"2016-02-19",169.666666666667,169.666666666667,"NO",0,12,2,29
"FpUEqeQl8Mp1ue5Z3bEtsb1tXq53BGslvvdfrxx4wjs=",0,1,NA,"",7,"2015-11-23",99,99,"YES",0,16,1,41
"K1lWYTJMFofGpDHjapAJWuZOt6Yc7ktemY83skWGg4I=",0,1,NA,"",7,"2011-11-20",99,99,"YES",0,16,1,41
"WzQtNeiPBFQx8AO9SsKig1iWN5Y24gBKz6bQ/dodmpA=",0,1,34,"female",9,"2006-10-31",143.269230769231,149,"YES",0,26,3,40
"YNmCHBDDUj2BpS9kFx3++x+1ITMs9fa+/yY6bBs9xHE=",0,13,18,"female",9,"2012-02-29",149,149,"NO",0,23,1,38
"9IUXW13rd04cyzuhNfdd+HJjou85HU3QJG5V3W/5LgA=",0,1,NA,"",7,"2016-02-22",99,99,"YES",0,13,1,41
"e6mGzzJNMIuEDne2o3S3b+G2EzfCU/q72JpDlQWyAkY=",0,1,NA,"",7,"2013-01-30",143.04,149,"YES",0,25,1,41
"E8wpxOTedPU9evvwiyUhsbOnLRNIVE7FbGmJaaAAKx0=",1,6,33,"female",7,"2011-02-22",151.285714285714,165.47619047619,"YES",0,21,2,36
"arOnvAxIYJLV5u1UbLo4v/Af5sYWtyqDFVDnQFYFjyI=",0,13,28,"female",9,"2008-12-29",141.157894736842,149,"YES",0,19,1,39
"cBnm+Y/t+SrAJhVGS5F6/ldJogRnxhXy/cn7JpsGWvo=",0,1,NA,"",7,"2012-02-01",139.384615384615,138.230769230769,"YES",1,26,1,41
"yl6z0UVnpnWKO+zOa2WoJz8EIusyuzwuWvC6rMSPu/o=",0,22,41,"male",7,"2016-12-16",99,99,"YES",0,3,1,41
"UxRvLBPKKd1br6TtoxhpS7p+oKVSuwSV08P45zWQJ+o=",0,13,26,"female",9,"2009-07-30",140.722222222222,149,"YES",0,18,1,39
"22mUc/BbDXdjmRoiZVszCdRIMq77sU3PpOljZPmwmTE=",0,1,NA,"",7,"2016-09-28",100,100,"YES",0,6,1,41
"2nyml8sAOZarbWgg5mzohuPAqk1ahuA0ye6c4rt2iRg=",0,13,22,"male",3,"2012-12-30",141.157894736842,149,"YES",0,19,1,39
"UCpYlFjfg8t2tU/b5ZeGYbiRNBgDOD1Huqn6TIrwIlw=",0,13,35,"female",9,"2008-03-16",149,149,"YES",0,20,1,40
"tChxe1DE8HV+JfwQftLQQXn9oT1vKDlNiAn6tfdhI+E=",0,12,19,"female",3,"2015-09-20",132.444444444444,149,"YES",0,18,1,34
"fbl949Nji7OmXKHJhBh+ufj+vWrL+JRf8e54r5OTgoE=",0,15,40,"male",7,"2016-12-02",99,99,"YES",0,3,1,41
"WLhBbR2SxAguH66x2LMSUN9V0bgfpYaBVatiGBchZTs=",0,1,NA,"",7,"2016-12-15",149,149,"YES",0,3,1,41
"qQzHRtDDEgtTZZk3Kbmffr23dFFY+4I8ovmtLXjOQSM=",0,1,NA,"",7,"2015-11-20",99,99,"YES",0,16,1,41
"KTZqldLBHkBnELsLmJ6mJXUOonqLB1yuxAjveYE1Cos=",0,13,36,"female",3,"2012-11-02",149,149,"YES",0,2,1,37
"5BqhCjoDbC+KDWKe1U0onTTs7/zEUUqiCyqFmQF11No=",0,1,NA,"",7,"2013-05-29",143.269230769231,149,"YES",0,26,1,41
"0mMd4bZZsQCqXvcXUUFfFX30zODL+/Rpaj27N1OEDyg=",0,1,NA,"",7,"2016-02-22",99,99,"YES",0,13,1,41
"CiGRwYH/xHoz1aqxYHzrEnKJ27UFKVIKdVBbSGxQwv4=",0,6,22,"male",9,"2008-02-15",140.722222222222,149,"YES",0,18,1,39
"38PkFTManA8TGiM8eD7gmgudKjzIkWEYdxLrHYUTWz8=",0,13,21,"female",3,"2012-01-20",137.538461538462,137.538461538462,"YES",0,13,3,38
"FjyxQIxTq8F/qpElL0fDDH1PWBDVmFXcLXcVta3LGWM=",0,15,43,"male",9,"2005-12-01",108.363636363636,149,"YES",0,22,1,34
"QVgmqgKi2AS2DsVLeYpe8ofY7KXs42ulkZUCddPcVbU=",0,5,27,"female",9,"2011-10-27",141.55,149,"YES",0,20,1,40
"HbnyXyjo/O4Aq8PcBDVOuXJPb5DjsDR7h2zJHtCQSNs=",0,4,27,"female",3,"2014-02-14",143.269230769231,149,"YES",0,26,1,40
"ZRVJlK/w4Y0Ln5m4XFlxkzn3OnQ1jcJCJjmcpIwwhHc=",0,13,29,"male",9,"2004-03-28",149,149,"YES",0,26,1,40
"SkSJvbju6S9T4UtUM31aGLRzWvCJ7pPx6BwMZVdlu0M=",0,1,NA,"",7,"2012-11-16",149,149,"YES",0,26,1,41
"/ywaSgkSRwBxCq+ZsPewr36rbO13fTk+QZdDuEh96eE=",0,1,NA,"",9,"2011-10-18",171.818181818182,171.818181818182,"NO",0,11,1,36
"nnHQgvKTagNGMlUf+9ZorT5WSQahk+cuF6Vaw3OPamY=",0,1,NA,"",9,"2015-08-11",185.444444444444,185.444444444444,"NO",0,9,1,38
"QabLFM+f+4oIf4OqYkPLUDdTxplhD9KAweuRUiYhaxQ=",0,6,32,"male",9,"2010-08-01",148.25,155.75,"YES",0,20,2,36
"NddC2DwERe1ZX3AK5iSAIAENzVrlmsC/vjJsZGOH1fI=",0,13,23,"male",9,"2011-01-17",110.130434782609,149,"YES",0,23,2,40
"4JvJ2tGb+tSyed7YMvKq51+VMRpGd5TpZU//j0lXjLA=",0,14,NA,"",3,"2013-04-30",448,448,"YES",0,6,2,36
"3Jm9UJdyuIqtw8AmqDHhmVheIlT//7VXmsrRhOMZwxY=",0,5,27,"male",9,"2006-06-25",180,180,"YES",0,6,1,36
"hHYVhmdfr1lv5rgkJyeNLrcwJmx4PjIUn/k45b8/zrI=",1,13,30,"female",7,"2012-03-07",370.142857142857,370.142857142857,"YES",0,7,2,32
"BCNn/wDXcXxJmPmX0+yLB2kVirYUsWRqyVuxz76jZBk=",0,1,NA,"",7,"2015-09-08",132.333333333333,107.5,"YES",2,12,1,41
"bzr1nSblPjpcF7SQHAS7NzQrAOx0gtjpudBzeYZuRxI=",0,1,NA,"",7,"2016-01-06",99,99,"YES",0,13,1,41
"O/lDH31oiTIPnN4om62xKkqh7G9wzl1yjlMIHdqiFRs=",0,8,23,"female",3,"2015-09-01",149,149,"YES",0,14,1,37
"0M4k+vxaTziyX0o53Qq5Tppw3YGhyR/5NWf52vzSHGk=",0,5,20,"",3,"2013-09-02",149,149,"YES",0,21,1,40
"XC1T6hfC1QJzf0w3S8N8OF295HOfPIBS60txi462ZGM=",0,1,NA,"",7,"2015-12-27",99,99,"YES",0,15,1,41
"c7NxoJc1rFpgYFpio2ZSs+fWPc0NSHu/JUwcbomAUcM=",0,15,31,"female",9,"2012-03-29",108.363636363636,149,"YES",0,22,1,31
"+VIdGZepN6QCi49crsoDex50K4Qd6E0fMXy6xNcGFag=",0,4,26,"male",9,"2015-04-19",149,149,"YES",0,23,1,40
"y0rAqepcCH7InKNvN59YTiB9shb+fH1Jcgh4CgZORsg=",0,1,NA,"",7,"2016-11-04",99,99,"YES",0,4,1,41
"1iJco9SmhmLWP7kUvv6744ZJWMsVDJWHLE9eeUlmNZw=",0,1,NA,"",7,"2016-12-14",99,99,"YES",0,2,1,41
"YpjvblyDCwUTW9fem6YI105fMUKSyB7b53NbUx2FiRY=",0,15,21,"male",9,"2007-02-27",142.227272727273,149,"NO",0,22,1,38
"hFPMoZYF+41MfHGVS8fYomltKI9e9Ga8wbQuKhX5szk=",0,1,NA,"",7,"2016-10-13",99,99,"YES",0,5,1,41
"U0XIcoA1Wr4zh6LvQqxbr++/4W+/W0dP9ryEB9D1c9c=",0,1,NA,"",7,"2016-03-28",99,99,"YES",0,12,1,41
"OA4x/rN/QmxGEFkqdR1DcQcMzztCSMVlq+XppTKl1PE=",0,1,NA,"",7,"2016-01-06",99,99,"YES",0,14,1,41
"8QAL8Fgm+K1cKFpGds6g5IhFlYGyoV/GL4Mm8m7xMUA=",0,14,25,"male",9,"2011-06-17",142.521739130435,149,"YES",0,23,2,39
"Nwdoi4Bk2qVHyuu3M5CQduRLnqMNOTbJW47TfeUSEpQ=",0,15,30,"male",7,"2013-01-29",137.925925925926,143.444444444444,"YES",0,27,1,41
"x+b71+2j3WtJHqV1imGnKAz2S55wqKcpKDn9Avqj1RU=",0,13,25,"female",9,"2013-01-24",141.157894736842,149,"YES",0,19,1,39
"afaL8pCZhqSGDzKWhh3fDjf909fheyALm997NIOoa1g=",0,12,NA,"",7,"2016-02-16",99,99,"YES",0,13,1,41
"2nD/ZfRJgAlkHNkRNeyrXanzIacw/3VSZbevbqIjbyw=",1,5,34,"male",9,"2011-12-07",141.55,149,"YES",0,20,1,39
"BzPnx/bkZ/vEnZRs1DWeg4HO2VCQeQf/036LpqX0Lzo=",0,13,23,"male",3,"2012-01-21",140.722222222222,149,"YES",0,18,1,37
"UVE6yFQY+S8Th/FDx16G6b96v2q4K0Bso1xcZnTE8sk=",0,1,NA,"",7,"2014-06-28",143.269230769231,149,"YES",0,26,1,41
"vqgStLCRehZ1dHW1aRpmDtNQOJmsU4jIbLqK39Qpcn0=",0,1,NA,"",7,"2015-08-25",99,99,"YES",0,19,1,41
"82LH6PkdMDHlmDtFG0jDVy0O/RMQzuyFCLvOqJgTb84=",0,5,22,"female",7,"2016-02-23",110.571428571429,110.571428571429,"YES",0,14,2,41
"g7FLzJaaq7+3d/tKcAVkX6JrmPKR3DaaSatHDwR5m+g=",0,1,NA,"",7,"2016-08-06",99,99,"YES",0,6,1,41
"OidEiWJvQyUOtfXfDqudNPDYPh04pzSM36HgGfFNCzI=",0,4,30,"female",9,"2007-11-11",149,149,"YES",0,26,1,37
"nNB5XYtUUpTUZjGBqEDTyCnjVHqkhoabd2Xfng5Ei8k=",0,1,NA,"",7,"2014-12-05",142.115384615385,136.307692307692,"YES",9,26,1,41
"GvCih2OSr+bcP2ape/I0ZfHwjU2lx4HPPjaJJAzJ7gU=",0,14,28,"male",3,"2012-05-04",141.157894736842,149,"YES",0,19,1,39
"lYUx+nUe7Z4pvDJsaIFOMuCyapF4Ixh8ShbBoHFDBeM=",0,1,NA,"",7,"2016-08-26",99,99,"YES",0,7,1,41
"dlwGgEqMFWea6drD997g3RJC9Xb1my+tqFlx7d2xgkA=",0,22,26,"female",7,"2016-02-13",149,149,"YES",0,13,1,41
"tq4zZCjGh2RBQ+BeqRDqZjUpx6VWf/ognDh7kmLiqP0=",0,4,32,"female",7,"2015-12-11",149,138.357142857143,"YES",1,14,1,41
"IMHeyTlcH00JwqssItG9jEUVzxgfxzcY4efLVsW2piw=",0,1,NA,"",7,"2013-05-07",99,99,"YES",0,9,1,41
"E9lO+Xf6CI2ZBi6tx+0L5neNASN50q19DpNEG3ZsBjw=",0,1,NA,"",7,"2013-12-06",99,99,"YES",0,16,1,41
"oJckeamTvPXCfqidPDxroPOSJukDk7VC8cZovN4BEo4=",0,1,NA,"",7,"2016-11-10",99,99,"YES",0,4,1,41
"pTE/W+GOBYaO9V57vlHLJcMTaJeRxmgdluo7n45Kn7Q=",0,1,NA,"",7,"2015-08-18",99,99,"YES",0,19,1,41
"YCy64fd1b8tF47b24HC5h6dw53W6sQp7aq5tHUye2Mk=",0,22,36,"male",9,"2011-07-01",140.722222222222,149,"YES",0,18,1,37
"hOFkDy3x1nYSfOeyvWmM/HCHB6VoD1pv3txC9ebk7SU=",0,1,NA,"",7,"2015-07-26",99,99,"YES",0,20,1,41
"daX7yDbRq9N8DhktrIjdXoAIdwkTL+TFMfOfeE99BkQ=",0,5,NA,"",4,"2016-03-26",149,149,"YES",0,11,1,27
"vEwOQsfPIC+ljo/nyrUnj/HoXCPlM4ycJzE5XSNorRU=",0,5,17,"female",4,"2015-10-10",149,149,"NO",0,6,1,38
"iXLIw0WTbR9KRCvGbO9Ofs0K5LhXuhVX8bqSjzd3hB8=",0,13,41,"female",9,"2007-05-02",984,984,"NO",0,2,2,32
"ShNhK3odnWZo4QCQA2RtQj6epVMvWQJ9DVZhTO8NZoQ=",0,22,32,"male",3,"2014-04-14",110.130434782609,147.695652173913,"YES",1,23,1,23
"aypO9IqbOgSyw2vJtRu+fW4mH9C5/JW08OkpWwyq4E8=",0,1,NA,"",7,"2013-12-28",99,99,"YES",0,5,1,41
"crVvqZ7m+ZOTO0DY9Buh6EvdvASzzFlfN03/fCjj+S4=",0,1,NA,"",7,"2016-04-16",99,99,"YES",0,11,1,41
"z0NLmJPUiTmuOwDFl0QQgz3Aau4Vs8whkhgYNDwYTzY=",0,18,24,"female",9,"2008-09-10",108.363636363636,149,"YES",0,22,1,34
"ZGxWejRR6/ZrFQfQ2I0xlyrHYDWZCOuYD/hYV2mg6qY=",0,13,46,"female",9,"2005-10-29",108.363636363636,149,"YES",0,22,1,19
"Z46IoF2VXXXq3XCUbtgGeIPD2TsStqEpV2UVrcJuiYo=",0,6,36,"male",7,"2012-03-19",143.269230769231,138.615384615385,"YES",8,26,1,41
"8BnZbN8SNGTvkn+xQSSaIixpQ/VPicf4kzCzVv4pQqM=",0,1,NA,"",7,"2015-08-15",105,105,"YES",0,20,1,41
"r+WmB00C/XWdE/cLbfdcWWCXP8zGHn9TXAQE06WXJww=",0,1,NA,"",7,"2015-10-06",99,99,"YES",0,17,1,41
"33hH4KQGdmodPMnTgEjCZcclg3jUcWvS5PuXdWSBA1o=",0,1,NA,"",7,"2011-08-30",99,99,"YES",0,15,1,41
"SFNkXbzZxWP7H2DiAUEuhWGQNfTlHH5skVXtXeAMrFw=",0,5,40,"male",9,"2011-01-12",163.636363636364,163.636363636364,"NO",0,22,1,36
"o5ljt3k7BWTyM9O6C7WLfAl3ayp7GyIPPTyUiPBFq5E=",1,13,32,"female",3,"2013-04-30",136.04347826087,136.04347826087,"YES",0,23,3,38
"GtpXW7iVYgpfJ2mJ+/PdLSDphn7NGLqo4y2rJcfoAzc=",0,1,NA,"",7,"2016-05-21",99,99,"YES",0,10,1,41
"FFXptD3b7WoeC0djr/vdFrYfuKT6JfCpvgv9ajtZwDg=",0,5,32,"female",9,"2005-04-22",141.157894736842,149,"YES",0,19,1,39
"cH0e9R/NAr4rm4EeDgDntXNztkyTTSfcy7TYL9YvKzU=",0,5,30,"male",9,"2015-11-06",149,149,"YES",0,16,1,40
"Od5MeE5V9jcAyhKtryFGCPCfP/rtLpcEJV4pI9ugkTQ=",1,5,22,"male",3,"2015-02-07",135,135,"NO",0,4,2,36
"CPG4MGtdA3sDS01rcXpmFf1/T+MoDlTlDVqNFyV7s+U=",1,22,40,"male",9,"2009-06-19",180,180,"NO",0,1,1,29
"A+6i/F6+Pyh8Gn5ZVfBbKxnWf9bT04D9NIoi2ESEF68=",0,1,NA,"",7,"2016-06-24",99,99,"YES",0,9,1,41
"lMPSpiw8jq9aFU4f3mvHzYPONuxO4EOGKmyrtq1VWwM=",0,13,44,"male",7,"2016-02-27",99,99,"YES",0,13,1,41
"wTsf2T1YAylI13bBrMCOlPXDvoJgs0lhcZdhWYNR2pk=",0,1,NA,"",7,"2012-06-17",147.846153846154,137.461538461538,"YES",9,26,1,41
"wFesDR+Kg8vnVeKJS187TUzYQ0v/nSH2zsqq36nHQUM=",0,1,NA,"",7,"2016-08-14",99,99,"YES",0,6,1,41
"iBb/j5zakhhKKY2zFdkdwqV9rBPCLMnZykrR1srNiEA=",0,4,19,"female",13,"2016-11-13",100,100,"YES",0,4,1,30
"yXDZoDCu0rBkQhDLeQmLl/EVusQxHCx8gD9xyBh12yY=",0,1,NA,"",7,"2016-07-02",99,99,"YES",0,8,1,41
"pDvgCLAxwbq15wzd7uBfM6AzJ2Whfj7CBv5N3BlyIak=",0,1,NA,"",7,"2016-03-22",149,149,"YES",0,12,1,41
"AYfalLaMpk4PJDbQGn32I5iaN5jgkAVKTSVAC7hP6mI=",0,1,NA,"",7,"2012-01-10",149,149,"YES",0,12,1,41
"cGa66wlBdEm++5W38bD9lO2zaWCR0Qwp/OjTQg3bDpU=",0,12,19,"male",3,"2013-02-10",238.363636363636,238.363636363636,"NO",0,11,3,38
"QU+h+YKD/9qGOasko/bdqTxGYAnV/brvmwGS45zAxgs=",1,4,21,"male",9,"2016-10-12",477,477,"NO",0,1,1,38
"i/M8Xo1CNUa4wRKHQD+tYvpNlE5J4Vp/NnLgoPIn7m4=",0,13,33,"female",9,"2011-01-01",141.904761904762,149,"YES",0,21,1,40
"b2l2xFKoPvebuoUhjGPfcElMGW1EthVZw2Kye12GQSg=",0,1,NA,"",7,"2017-01-15",99,99,"YES",0,2,1,41
"duXt+FO583coYAuoURyVceoEml7JdPbdumI5DSVfFp4=",0,14,23,"male",3,"2013-09-08",108.363636363636,149,"YES",0,22,1,33
"n/orWh6Sq5en4pNhjcGTdBY2aefskX2l34sZp118Dio=",0,1,NA,"",7,"2015-07-03",99,99,"YES",0,20,1,41
"nJKlw0jXz1Nmqxdzfad2SBecK4FK9FBVwC87CcFxb5k=",0,1,NA,"",7,"2016-05-06",99,99,"YES",0,9,1,41
"VZFA2UwQf+XtOMkpUKWwhwfEHyrPC8TFCUfzwCbg2rM=",0,4,40,"female",9,"2011-03-13",143.481481481481,149,"YES",0,27,2,40
"ORrZyqOXVW2q+/rwb58bIQ5eYmLmvp8wzUrriLZ2ORQ=",0,13,35,"male",9,"2010-10-31",141.55,149,"YES",0,20,1,39
"GAwrrC0QBzc59cyzZ3WYVcz6AwbIDKuTHDdxpz3Eeic=",0,13,42,"female",9,"2006-07-26",140.722222222222,147.888888888889,"YES",1,18,1,23
"gnB6/BxPJ/xhLh/Tk8cQHwayQLuGpKEZVH2kTkbQbxY=",0,13,45,"female",9,"2006-11-15",149,149,"YES",0,14,1,39
